Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-01-01 00:00:00+00:00,1.9855058193206787,1.9944156408309937,1.9492037296295166,1.9906044006347656,0,0,0
2008-02-01 00:00:00+00:00,1.990485429763794,1.9972835779190063,1.9367834329605103,1.9866102933883667,0,0,0
2008-03-01 00:00:00+00:00,1.987083911895752,2.039318084716797,1.9725810289382935,1.9842058420181274,0,0,0
2008-04-01 00:00:00+01:00,1.9780046939849854,2.0032052993774414,1.960399866104126,1.9877949953079224,0,0,0
2008-05-01 00:00:00+01:00,1.9787092208862305,1.9897329807281494,1.9380972385406494,1.979492425918579,0,0,0
2008-06-01 00:00:00+01:00,1.9746066331863403,1.996605634689331,1.9417853355407715,1.992984652519226,0,0,0
2008-07-01 00:00:00+01:00,1.994614601135254,2.0132877826690674,1.9654860496520996,1.9831039905548096,0,0,0
2008-08-01 00:00:00+01:00,1.9825141429901123,1.9842844009399414,1.80890691280365,1.810511827468872,0,0,0
2008-09-01 00:00:00+01:00,1.810610294342041,1.8662983179092407,1.7452921867370605,1.7820864915847778,0,0,0
2008-10-01 00:00:00+01:00,1.782785415649414,1.7870864868164062,1.5294963121414185,1.607303500175476,0,0,0
2008-11-01 00:00:00+00:00,1.607303500175476,1.6396130323410034,1.4591935873031616,1.5347779989242554,0,0,0
2008-12-01 00:00:00+00:00,1.5353671312332153,1.5715116262435913,1.4402787685394287,1.4656095504760742,0,0,0
2009-01-01 00:00:00+00:00,1.4496954679489136,1.5360039472579956,1.3529969453811646,1.4412959814071655,0,0,0
2009-02-01 00:00:00+00:00,1.4412959814071655,1.4970957040786743,1.4059951305389404,1.4277962446212769,0,0,0
2009-03-01 00:00:00+00:00,1.4277962446212769,1.477148413658142,1.3665122985839844,1.434493899345398,0,0,0
2009-04-01 00:00:00+01:00,1.4345967769622803,1.5064778327941895,1.4280002117156982,1.4788086414337158,0,0,0
2009-05-01 00:00:00+01:00,1.479202389717102,1.6235084533691406,1.4759057760238647,1.617861270904541,0,0,0
2009-06-01 00:00:00+01:00,1.6178873777389526,1.6742005348205566,1.5805778503417969,1.6466867923736572,0,0,0
2009-07-01 00:00:00+01:00,1.64676833152771,1.670508861541748,1.5986955165863037,1.670508861541748,0,0,0
2009-08-01 00:00:00+01:00,1.6714023351669312,1.7005066871643066,1.6226917505264282,1.629195213317871,0,0,0
2009-09-01 00:00:00+01:00,1.6161354780197144,1.6681123971939087,1.5828293561935425,1.6002048254013062,0,0,0
2009-10-01 00:00:00+01:00,1.5920017957687378,1.6633952856063843,1.5808027982711792,1.6447908878326416,0,0,0
2009-11-01 00:00:00+00:00,1.6447908878326416,1.687792181968689,1.6265188455581665,1.6457926034927368,0,0,0
2009-12-01 00:00:00+00:00,1.6456029415130615,1.672212839126587,1.5839076042175293,1.6182016134262085,0,0,0
2010-01-01 00:00:00+00:00,1.6182016134262085,1.6457654237747192,1.5900778770446777,1.5975971221923828,0,0,0
2010-02-01 00:00:00+00:00,1.5973930358886719,1.6069936752319336,1.5134087800979614,1.5180495977401733,0,0,0
2010-03-01 00:00:00+00:00,1.5185105800628662,1.5370663404464722,1.480560302734375,1.5183724164962769,0,0,0
2010-04-01 00:00:00+01:00,1.5191103219985962,1.5522888898849487,1.5134087800979614,1.5300110578536987,0,0,0
2010-05-01 00:00:00+01:00,1.5300110578536987,1.5336953401565552,1.423892855644226,1.4522007703781128,0,0,0
2010-06-01 00:00:00+01:00,1.4523905515670776,1.5126991271972656,1.4350496530532837,1.4944332838058472,0,0,0
2010-07-01 00:00:00+01:00,1.4945895671844482,1.5723023414611816,1.487851619720459,1.5698094367980957,0,0,0
2010-08-01 00:00:00+01:00,1.5698094367980957,1.5996160507202148,1.533554196357727,1.54659903049469,0,0,0
2010-09-01 00:00:00+01:00,1.535225749015808,1.5920017957687378,1.529894232749939,1.57957923412323,0,0,0
2010-10-01 00:00:00+01:00,1.5715116262435913,1.6102023124694824,1.565802812576294,1.5774115324020386,0,0,0
2010-11-01 00:00:00+00:00,1.601999282836914,1.62983238697052,1.5488507747650146,1.5556211471557617,0,0,0
2010-12-01 00:00:00+00:00,1.5571472644805908,1.590836763381958,1.5355793237686157,1.5437101125717163,0,0,0
2011-01-01 00:00:00+00:00,1.5576082468032837,1.6060129404067993,1.5415922403335571,1.5829297304153442,0,0,0
2011-02-01 00:00:00+00:00,1.6031807661056519,1.6277896165847778,1.596908450126648,1.610046625137329,0,0,0
2011-03-01 00:00:00+00:00,1.6285319328308105,1.6400701999664307,1.5940066576004028,1.6074068546295166,0,0,0
2011-04-01 00:00:00+01:00,1.6035406589508057,1.674312710762024,1.5975717306137085,1.665001630783081,0,0,0
2011-05-01 00:00:00+01:00,1.6700903177261353,1.6737242937088013,1.6066062450408936,1.6487774848937988,0,0,0
2011-06-01 00:00:00+01:00,1.646551251411438,1.6496750116348267,1.5915709733963013,1.6075878143310547,0,0,0
2011-07-01 00:00:00+01:00,1.6046985387802124,1.6470394134521484,1.579005479812622,1.6368486881256104,0,0,0
2011-08-01 00:00:00+01:00,1.641497015953064,1.6618196964263916,1.6113957166671753,1.6307626962661743,0,0,0
2011-09-01 00:00:00+01:00,1.6250121593475342,1.6258047819137573,1.5332014560699463,1.5599408149719238,0,0,0
2011-10-01 00:00:00+01:00,1.5582634210586548,1.6150914430618286,1.5286078453063965,1.6111880540847778,0,0,0
2011-11-01 00:00:00+00:00,1.6077686548233032,1.6118113994598389,1.5428051948547363,1.5597946643829346,0,0,0
2011-12-01 00:00:00+00:00,1.5699080228805542,1.5773119926452637,1.536641240119934,1.5415922403335571,0,0,0
2012-01-01 00:00:00+00:00,1.5526021718978882,1.5795294046401978,0.6373892426490784,1.570845127105713,0,0,0
2012-02-01 00:00:00+00:00,1.570845127105713,1.5978269577026367,1.5654107332229614,1.5922045707702637,0,0,0
2012-03-01 00:00:00+00:00,1.5923566818237305,1.603334903717041,1.5604031085968018,1.6016913652420044,0,0,0
2012-04-01 00:00:00+01:00,1.6016913652420044,1.629991888999939,1.5807777643203735,1.6281341314315796,0,0,0
2012-05-01 00:00:00+01:00,1.6233766078948975,1.6249593496322632,1.53678297996521,1.5482993125915527,0,0,0
2012-06-01 00:00:00+01:00,1.5396933555603027,1.578108549118042,1.5272072553634644,1.5706970691680908,0,0,0
2012-07-01 00:00:00+01:00,1.5706970691680908,1.5765410661697388,1.5396220684051514,1.5713387727737427,0,0,0
2012-08-01 00:00:00+01:00,1.5666614770889282,1.5910899639129639,1.549426794052124,1.5790305137634277,0,0,0
2012-09-01 00:00:00+01:00,1.586672067642212,1.6307892799377441,1.5829046964645386,1.6145178079605103,0,0,0
2012-10-01 00:00:00+01:00,1.6123831272125244,1.6221126317977905,1.5916976928710938,1.6074585914611816,0,0,0
2012-11-01 00:00:00+00:00,1.6134237051010132,1.6175994873046875,1.58318030834198,1.6041065454483032,0,0,0
2012-12-01 00:00:00+00:00,1.6015374660491943,1.6306031942367554,1.5997952222824097,1.616292119026184,0,0,0
2013-01-01 00:00:00+00:00,1.6236402988433838,1.638404130935669,1.5693413019180298,1.579778790473938,0,0,0
2013-02-01 00:00:00+00:00,1.5870496034622192,1.5880577564239502,1.5074998140335083,1.5167601108551025,0,0,0
2013-03-01 00:00:00+00:00,1.5163002014160156,1.5269973278045654,1.4838776588439941,1.519710659980774,0,0,0
2013-04-01 00:00:00+01:00,1.5197569131851196,1.5564203262329102,1.5039855241775513,1.549426794052124,0,0,0
2013-05-01 00:00:00+01:00,1.5537601709365845,1.5598191022872925,1.5010732412338257,1.5229045152664185,0,0,0
2013-06-01 00:00:00+01:00,1.5201958417892456,1.575200080871582,1.516829252243042,1.520426869392395,0,0,0
2013-07-01 00:00:00+01:00,1.5206118822097778,1.5417109727859497,1.4818986654281616,1.5242043733596802,0,0,0
2013-08-01 00:00:00+01:00,1.5175888538360596,1.5699080228805542,1.5106197595596313,1.5511090755462646,0,0,0
2013-09-01 00:00:00+01:00,1.5511090755462646,1.6195118427276611,1.550652027130127,1.6168932914733887,0,0,0
2013-10-01 00:00:00+01:00,1.618882656097412,1.6259105205535889,1.5899262428283691,1.602615475654602,0,0,0
2013-11-01 00:00:00+00:00,1.6043895483016968,1.6373311281204224,1.5855146646499634,1.6369023323059082,0,0,0
2013-12-01 00:00:00+00:00,1.6369023323059082,1.6574127674102783,1.6226917505264282,1.6495118141174316,0,0,0
2014-01-01 00:00:00+00:00,1.6563969850540161,1.666638970375061,1.6315076351165771,1.6498383283615112,0,0,0
2014-02-01 00:00:00+00:00,1.6443040370941162,1.6821141242980957,1.6259105205535889,1.6691983938217163,0,0,0
2014-03-01 00:00:00+00:00,1.6745089292526245,1.6785000562667847,1.6463886499404907,1.6643919944763184,0,0,0
2014-04-01 00:00:00+01:00,1.6666111946105957,1.6897029876708984,1.655930757522583,1.6824253797531128,0,0,0
