Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-01-01 00:00:00+00:00,7.294099807739258,7.294099807739258,7.172999858856201,7.172999858856201,0,0,0
2008-02-01 00:00:00+00:00,7.172999858856201,7.190499782562256,7.093999862670898,7.101900100708008,0,0,0
2008-03-01 00:00:00+00:00,7.098199844360352,7.103000164031982,7.002200126647949,7.002399921417236,0,0,0
2008-04-01 00:00:00+01:00,7.017000198364258,7.024400234222412,6.973199844360352,6.978499889373779,0,0,0
2008-05-01 00:00:00+01:00,6.991499900817871,6.999000072479248,6.92549991607666,6.932499885559082,0,0,0
2008-06-01 00:00:00+01:00,6.932499885559082,6.936100006103516,6.844399929046631,6.844399929046631,0,0,0
2008-07-01 00:00:00+01:00,6.859000205993652,6.869500160217285,6.80049991607666,6.821499824523926,0,0,0
2008-08-01 00:00:00+01:00,6.835999965667725,6.885000228881836,6.806099891662598,6.825200080871582,0,0,0
2008-09-01 00:00:00+01:00,6.8246002197265625,6.840000152587891,6.792600154876709,6.835100173950195,0,0,0
2008-10-01 00:00:00+01:00,6.835100173950195,6.844299793243408,6.77370023727417,6.829500198364258,0,0,0
2008-11-01 00:00:00+00:00,6.829500198364258,6.829500198364258,6.803299903869629,6.815899848937988,0,0,0
2008-12-01 00:00:00+00:00,6.846499919891357,6.877799987792969,6.804500102996826,6.813300132751465,0,0,0
2009-01-01 00:00:00+00:00,6.813300132751465,6.842899799346924,6.802999973297119,6.829699993133545,0,0,0
2009-02-01 00:00:00+00:00,6.829699993133545,6.839000225067139,6.814700126647949,6.82889986038208,0,0,0
2009-03-01 00:00:00+00:00,6.832200050354004,6.835400104522705,6.816400051116943,6.826300144195557,0,0,0
2009-04-01 00:00:00+01:00,6.826300144195557,6.8454999923706055,6.809500217437744,6.809500217437744,0,0,0
2009-05-01 00:00:00+01:00,6.809500217437744,6.840000152587891,6.8043999671936035,6.818299770355225,0,0,0
2009-06-01 00:00:00+01:00,6.832499980926514,6.837500095367432,6.818299770355225,6.820499897003174,0,0,0
2009-07-01 00:00:00+01:00,6.822500228881836,6.825799942016602,6.820700168609619,6.8221001625061035,0,0,0
2009-08-01 00:00:00+01:00,6.821000099182129,6.826399803161621,6.820300102233887,6.821199893951416,0,0,0
2009-09-01 00:00:00+01:00,6.821199893951416,6.821800231933594,6.815700054168701,6.816400051116943,0,0,0
2009-10-01 00:00:00+01:00,6.816500186920166,6.82420015335083,6.814799785614014,6.817500114440918,0,0,0
2009-11-01 00:00:00+00:00,6.818900108337402,6.821700096130371,6.816299915313721,6.817200183868408,0,0,0
2009-12-01 00:00:00+00:00,6.818399906158447,6.833000183105469,6.8165998458862305,6.83050012588501,0,0,0
2010-01-01 00:00:00+00:00,6.81689977645874,6.818299770355225,6.816500186920166,6.81689977645874,0,0,0
2010-02-01 00:00:00+00:00,6.816999912261963,6.823999881744385,6.815000057220459,6.816699981689453,0,0,0
2010-03-01 00:00:00+00:00,6.816400051116943,6.819200038909912,6.815400123596191,6.815899848937988,0,0,0
2010-04-01 00:00:00+01:00,6.816199779510498,6.821000099182129,6.813399791717529,6.815999984741211,0,0,0
2010-05-01 00:00:00+01:00,6.815999984741211,6.821599960327148,6.815000057220459,6.8180999755859375,0,0,0
2010-06-01 00:00:00+01:00,6.818299770355225,6.823299884796143,6.771999835968018,6.771999835968018,0,0,0
2010-07-01 00:00:00+01:00,6.7729997634887695,6.7729997634887695,6.759500026702881,6.765200138092041,0,0,0
2010-08-01 00:00:00+01:00,6.765200138092041,6.803699970245361,6.755499839782715,6.793300151824951,0,0,0
2010-09-01 00:00:00+01:00,6.802599906921387,6.805500030517578,6.673999786376953,6.678400039672852,0,0,0
2010-10-01 00:00:00+01:00,6.679999828338623,6.68179988861084,6.63100004196167,6.676499843597412,0,0,0
2010-11-01 00:00:00+00:00,6.6691999435424805,6.6828999519348145,6.611999988555908,6.6504998207092285,0,0,0
2010-12-01 00:00:00+00:00,6.65339994430542,6.668099880218506,6.591599941253662,6.612400054931641,0,0,0
2011-01-01 00:00:00+00:00,6.579999923706055,6.625999927520752,6.571899890899658,6.572500228881836,0,0,0
2011-02-01 00:00:00+00:00,6.581299781799316,6.585299968719482,6.541500091552734,6.563000202178955,0,0,0
